_id,year,examType,name,region,council,ward,ownership,institutionType,confidenceLevel,comments,division_one_females,division_one_males,division_one_total,division_two_females,division_two_males,division_two_total,division_three_females,division_three_males,division_three_total,division_four_females,division_four_males,division_four_total,division_zero_females,division_zero_males,division_zero_total,posted_date
6846e012eb366ee3e42543fa,2005,ACSEE,FOREST HILL,Morogoro,Morogoro MC,Boma,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",4,7,11,12,24,36,22,53,75,5,15,20,3,6,9,2005-07-14 00:00:00
6846e012eb366ee3e42543fb,2005,ACSEE,IKIZU,Mara,Bunda,Nyamuswa,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",13,21,34,12,28,40,3,8,11,0,0,0,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e42543fc,2005,ACSEE,KIBASILA,Dar es Salaam,Temeke MC,Miburani,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,5,5,9,13,22,10,22,32,1,0,1,0,2,2,2005-07-14 00:00:00
6846e012eb366ee3e42543fd,2005,ACSEE,KIGOMA,Kigoma,Kigoma/Ujiji MC,Bangwe,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,11,11,0,15,15,0,10,10,0,2,2,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e42543fe,2005,ACSEE,KINONDONI,Dar es Salaam,Kinondoni MC,Kinondoni,Non-Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",1,6,7,1,16,17,7,43,50,3,11,14,0,4,4,2005-07-14 00:00:00
6846e012eb366ee3e42543ff,2005,ACSEE,KOLILA,Katavi,Tanganyika,Ikola,Government,School,73,"Confidence level is desired to be above 90%, anything below that is less reliable",0,9,9,3,20,23,3,13,16,1,0,1,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254400,2005,ACSEE,LAKE,Mwanza,Mwanza CC,Isamilo,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,1,1,0,5,5,2,51,53,1,18,19,2,8,10,2005-07-14 00:00:00
6846e012eb366ee3e4254401,2005,ACSEE,LINDI,Lindi,Lindi MC,Mtanda,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,8,8,0,13,13,0,4,4,0,0,0,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254402,2005,ACSEE,LUGALO,Iringa,Iringa MC,Gangilonga,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",10,20,30,14,16,30,7,5,12,1,1,2,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254403,2005,ACSEE,LUMUMBA,Morogoro,Kilosa,Lumuma,Government,School,92,"Confidence level is desired to be above 90%, anything below that is less reliable",1,13,14,6,27,33,22,53,75,6,19,25,3,12,15,2005-07-14 00:00:00
6846e012eb366ee3e4254404,2005,ACSEE,MAWENZI,Kilimanjaro,Moshi MC,Kilimanjaro,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",44,0,44,22,0,22,13,0,13,0,0,0,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254405,2005,ACSEE,MAKUMIRA,Arusha,Meru,Poli,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",2,6,8,3,16,19,10,26,36,4,6,10,1,2,3,2005-07-14 00:00:00
6846e012eb366ee3e4254406,2005,ACSEE,MBEYA,Mbeya,Mbeya CC,Mbalizi Road,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",5,3,8,14,6,20,5,3,8,0,0,0,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254407,2005,ACSEE,MOROGORO,Morogoro,Morogoro MC,Boma,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",40,3,43,35,1,36,9,1,10,4,0,4,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254408,2005,ACSEE,MWANZA,Mwanza,Mwanza CC,Pamba,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,2,2,2,13,15,20,26,46,3,5,8,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254409,2005,ACSEE,MWENGE,Singida,Singida MC,Majengo,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,10,11,8,20,28,19,22,41,5,5,10,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e425440a,2005,ACSEE,MZIZIMA,Dar es Salaam,Dar es Salaam CC,Upanga Mashariki,Non-Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",15,25,40,19,26,45,26,33,59,5,4,9,0,2,2,2005-07-14 00:00:00
6846e012eb366ee3e425440b,2005,ACSEE,NDANDA,Mtwara,Masasi,Ndanda,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",9,17,26,10,27,37,13,22,35,9,1,10,1,3,4,2005-07-14 00:00:00
6846e012eb366ee3e425440c,2005,ACSEE,POPATLAL,Tanga,Tanga CC,Central,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",2,1,3,1,2,3,3,10,13,3,3,6,2,6,8,2005-07-14 00:00:00
6846e012eb366ee3e425440d,2005,ACSEE,SANGU,Mbeya,Mbeya CC,Mbalizi Road,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",30,40,70,34,76,110,39,87,126,5,8,13,2,0,2,2005-07-14 00:00:00
6846e012eb366ee3e425440e,2005,ACSEE,SHAABAN ROBERT,Dar es Salaam,Dar es Salaam CC,Upanga Mashariki,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",4,9,13,18,22,40,32,23,55,3,4,7,0,1,1,2005-07-14 00:00:00
6846e012eb366ee3e425440f,2005,ACSEE,SIHA,Kilimanjaro,Siha,Biriri,Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,4,13,17,15,22,37,3,4,7,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254410,2005,ACSEE,USAGARA,Tanga,Tanga CC,Usagara,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,7,7,0,24,24,0,62,62,1,6,7,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254411,2005,ACSEE,UYUI,Tabora,Tabora MC,Cheyo,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,1,4,5,1,4,5,0,3,3,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254412,2005,ACSEE,TAMBAZA,Dar es Salaam,Dar es Salaam CC,Upanga Magharibi,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",24,39,63,52,51,103,96,83,179,31,26,57,13,9,22,2005-07-14 00:00:00
6846e012eb366ee3e4254413,2005,ACSEE,SHINYANGA COMMERCI,Kagera,Bukoba MC,Nyanga,Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",4,16,20,18,47,65,10,36,46,3,3,6,1,3,4,2005-07-14 00:00:00
6846e012eb366ee3e4254414,2005,ACSEE,BAGAMOYO,Pwani,Bagamoyo,Dunda,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,29,29,0,26,26,0,11,11,0,1,1,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254415,2005,ACSEE,TARIME,Mara,Tarime TC,Bomani,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,0,5,5,5,14,19,0,4,4,1,0,1,2005-07-14 00:00:00
6846e012eb366ee3e4254416,2005,ACSEE,LOMWE,Kilimanjaro,Mwanga,Chomvu,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",3,14,17,10,22,32,6,2,8,2,0,2,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254417,2005,ACSEE,VUNJO,Kilimanjaro,Moshi,Mwika Kusini,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",2,6,8,3,13,16,3,5,8,1,3,4,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254418,2005,ACSEE,KIGURUNYEMBE,Morogoro,Morogoro MC,Kingo,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",5,5,10,4,19,23,8,22,30,3,3,6,0,3,3,2005-07-14 00:00:00
6846e012eb366ee3e4254419,2005,ACSEE,SINGE,Manyara,Babati TC,Nangara,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,15,15,9,14,23,10,9,19,4,0,4,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e425441a,2005,ACSEE,KARATU,Arusha,Karatu,Qurus,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,3,4,3,10,13,12,20,32,15,12,27,4,3,7,2005-07-14 00:00:00
6846e012eb366ee3e425441b,2005,ACSEE,IMBORU,Manyara,Mbulu TC,Sanu Baray,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,1,1,1,0,1,5,23,28,9,12,21,0,3,3,2005-07-14 00:00:00
6846e012eb366ee3e425441c,2005,ACSEE,IFAKARA,Morogoro,Ifakara TC,Michenga,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",16,50,66,31,19,50,8,7,15,0,0,0,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e425441d,2005,ACSEE,UCHAMA,Tabora,Nzega TC,Uchama,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e425441e,2005,ACSEE,BEN BELLA,Dodoma,Dodoma CC,Kikuyu Kusini,Government,School,72,"Confidence level is desired to be above 90%, anything below that is less reliable",1,6,7,12,23,35,17,28,45,0,3,3,1,0,1,2005-07-14 00:00:00
6846e012eb366ee3e425441f,2005,ACSEE,GEITA,Geita,Geita TC,Kalangalala,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,3,3,3,14,17,3,17,20,2,8,10,0,1,1,2005-07-14 00:00:00
6846e012eb366ee3e4254420,2005,ACSEE,KARAGWE,Kagera,Karagwe,Kihanga,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,8,9,4,13,17,2,4,6,0,1,1,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254421,2005,ACSEE,RULENGE,Kagera,Ngara,Rulenge,Non-Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",0,3,3,0,11,11,3,7,10,1,0,1,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254422,2005,ACSEE,MORINGE SOKOINE,Arusha,Monduli,Engutoto,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,3,4,3,8,11,1,13,14,1,5,6,2,0,2,2005-07-14 00:00:00
6846e012eb366ee3e4254423,2005,ACSEE,KIBITI,Pwani,Kibiti,Mtawanya,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",4,12,16,5,9,14,10,34,44,15,15,30,3,0,3,2005-07-14 00:00:00
6846e012eb366ee3e4254424,2005,ACSEE,MWAKALELI,Mbeya,Busokelo,Luteba,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",7,19,26,8,20,28,7,4,11,1,0,1,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254425,2005,ACSEE,LUTENGANO,Mbeya,Rungwe,Kisondela,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,3,4,2,8,10,0,2,2,0,2,2,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254426,2005,ACSEE,MTWANGO,Njombe,Njombe,Mtwango,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,6,6,9,13,22,8,18,26,1,3,4,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254427,2005,ACSEE,JABAL-HIRA MUSLIM,Morogoro,Morogoro MC,Mji Mkuu,Non-Government,School,86,"Confidence level is desired to be above 90%, anything below that is less reliable",0,2,2,2,1,3,0,2,2,0,2,2,1,0,1,2005-07-14 00:00:00
6846e012eb366ee3e4254428,2005,ACSEE,NDEMBELA,Mbeya,Rungwe,Makandana,Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,0,4,4,1,1,2,1,1,2,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254429,2005,ACSEE,AL-MUNTAZIR ISLAMI,Dar es Salaam,Dar es Salaam CC,Upanga Magharibi,Non-Government,School,86,"Confidence level is desired to be above 90%, anything below that is less reliable",2,2,4,10,2,12,16,14,30,5,9,14,3,6,9,2005-07-14 00:00:00
6846e012eb366ee3e425442a,2005,ACSEE,META,Mbeya,Mbeya CC,Mbalizi Road,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",10,57,67,28,85,113,51,178,229,14,53,67,5,28,33,2005-07-14 00:00:00
6846e012eb366ee3e425442b,2005,ACSEE,ITAMBA,Njombe,Makete,Mlondwe,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,2,2,0,3,3,0,3,3,0,0,0,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e425442c,2005,ACSEE,MWEMBETOGWA,Iringa,Iringa MC,Makorongoni,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",2,18,20,8,30,38,4,15,19,0,1,1,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e425442d,2005,ACSEE,MAFINGA,Morogoro,Morogoro MC,Mafiga,Government,School,92,"Confidence level is desired to be above 90%, anything below that is less reliable",0,4,4,1,5,6,4,5,9,2,2,4,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e425442e,2005,ACSEE,DONGOBESH,Manyara,Mbulu,Dongobesh,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,0,0,0,0,1,1,0,3,3,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e425442f,2005,ACSEE,NGARENARO,Arusha,Arusha CC,Ngarenaro,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",21,0,21,15,0,15,6,0,6,0,0,0,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254430,2005,ACSEE,IGAWILO,Mbeya,Mbeya CC,Iganjo,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",2,5,7,3,9,12,5,15,20,0,3,3,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254431,2005,ACSEE,KAHAMA,Shinyanga,Kahama MC,Kahama Mjini,Non-Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",1,1,2,4,8,12,12,29,41,2,5,7,0,1,1,2005-07-14 00:00:00
6846e012eb366ee3e4254432,2005,ACSEE,JAMHURI,Dar es Salaam,Dar es Salaam CC,Mchafukoge,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",6,17,23,16,48,64,14,65,79,8,20,28,3,7,10,2005-07-14 00:00:00
6846e012eb366ee3e4254433,2005,ACSEE,KANYIGO,Kagera,Missenyi,Kanyigo,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254434,2005,ACSEE,SAME SEMINARY,Dar es Salaam,Ubungo MC,Kibamba,Non-Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",3,4,7,4,10,14,1,5,6,0,0,0,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254435,2005,ACSEE,MAJENGO,Kilimanjaro,Moshi MC,Majengo,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",4,12,16,19,44,63,23,47,70,0,11,11,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254436,2005,ACSEE,SUJI,Kilimanjaro,Same,Suji,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,4,5,4,6,10,1,7,8,0,0,0,0,1,1,2005-07-14 00:00:00
6846e012eb366ee3e4254437,2005,ACSEE,AL-HARAMAIN ISLAMI,Dar es Salaam,Dar es Salaam CC,Upanga Magharibi,Non-Government,School,86,"Confidence level is desired to be above 90%, anything below that is less reliable",1,1,2,2,11,13,10,33,43,3,10,13,1,7,8,2005-07-14 00:00:00
6846e012eb366ee3e4254438,2005,ACSEE,JITEGEMEE,Dar es Salaam,Temeke MC,Miburani,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",21,29,50,37,89,126,64,141,205,8,44,52,6,24,30,2005-07-14 00:00:00
6846e012eb366ee3e4254439,2005,ACSEE,MOMBO,Tanga,Korogwe,Mombo,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,1,2,2,8,10,4,8,12,0,1,1,0,1,1,2005-07-14 00:00:00
6846e012eb366ee3e425443a,2005,ACSEE,ST. ANTHONY'S,Dar es Salaam,Temeke MC,Mbagala Kuu,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",15,21,36,15,32,47,22,50,72,3,4,7,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e425443b,2005,ACSEE,MKUU,Kilimanjaro,Rombo,Makiidi,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,10,11,5,5,10,10,8,18,6,0,6,1,0,1,2005-07-14 00:00:00
6846e012eb366ee3e425443c,2005,ACSEE,PAMBA,Mwanza,Mwanza CC,Pamba,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,0,1,5,10,15,7,10,17,0,0,0,1,0,1,2005-07-14 00:00:00
6846e012eb366ee3e425443d,2005,ACSEE,TAQWA,Mwanza,Ilemela MC,Kirumba,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",3,19,22,14,41,55,17,51,68,2,9,11,1,3,4,2005-07-14 00:00:00
6846e012eb366ee3e425443e,2005,ACSEE,UNUNIO ISLAMIC HIG,Dar es Salaam,Dar es Salaam CC,Ilala,Non-Government,School,86,"Confidence level is desired to be above 90%, anything below that is less reliable",0,8,8,0,13,13,0,16,16,0,8,8,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e425443f,2005,ACSEE,LWANDAI,Tanga,Lushoto,Mlalo,Non-Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",5,4,9,0,2,2,0,2,2,0,0,0,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254440,2005,ACSEE,TEGETA,Dodoma,Dodoma CC,Nkuhungu,Government,School,73,"Confidence level is desired to be above 90%, anything below that is less reliable",22,32,54,58,68,126,53,110,163,12,39,51,9,16,25,2005-07-14 00:00:00
6846e012eb366ee3e4254441,2005,ACSEE,KUNDUCHI GIRLS ISL,Dar es Salaam,Kinondoni MC,Kunduchi,Non-Government,School,95,"Confidence level is desired to be above 90%, anything below that is less reliable",6,0,6,10,0,10,12,0,12,1,0,1,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254442,2005,ACSEE,UMOJA,Mtwara,Mtwara Mikindani MC,Majengo,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,1,1,2,5,7,4,5,9,3,1,4,1,0,1,2005-07-14 00:00:00
6846e012eb366ee3e4254443,2005,ACSEE,BONDENI,Arusha,Arusha CC,Kati,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,2,2,2,7,9,4,13,17,0,6,6,1,1,2,2005-07-14 00:00:00
6846e012eb366ee3e4254444,2005,ACSEE,MSUFINI,Kilimanjaro,Hai,Machame Kaskazini,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,5,5,1,3,4,3,6,9,0,0,0,1,0,1,2005-07-14 00:00:00
6846e012eb366ee3e4254445,2005,ACSEE,MBALIZI,Mbeya,Mbeya,Utengule/Usongwe,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",10,24,34,8,33,41,13,24,37,0,2,2,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254446,2005,ACSEE,POMERINI,Iringa,Kilolo,Ng'uruhe,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",9,20,29,9,16,25,12,11,23,0,2,2,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254447,2005,ACSEE,MWEMBENI,Mara,Musoma MC,Kitaji,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",2,5,7,0,11,11,0,12,12,0,1,1,0,1,1,2005-07-14 00:00:00
6846e012eb366ee3e4254448,2005,ACSEE,DAKAWA HIGH SCHOOL,Morogoro,Kilosa,Mbigiri,Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",17,34,51,27,15,42,7,6,13,1,0,1,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e4254449,2005,ACSEE,UBUNGO ISLAMIC HIG,Dar es Salaam,Ubungo MC,Makuburi,Non-Government,School,95,"Confidence level is desired to be above 90%, anything below that is less reliable",13,9,22,12,14,26,8,17,25,2,4,6,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e425444a,2005,ACSEE,RUKWA,Mara,Musoma,Tegeruka,Government,School,80,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,2005-07-14 00:00:00
6846e012eb366ee3e425444b,2005,ACSEE,ECKENFORDE,Tanga,Tanga CC,Central,Non-Government,School,81,"Confidence level is desired to be above 90%, anything below that is less reliable",6,25,31,12,29,41,6,23,29,1,7,8,1,2,3,2005-07-14 00:00:00
6846e012eb366ee3e425444c,2005,ACSEE,MALECELA,Morogoro,Ifakara TC,Kidatu,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,3,3,0,2,2,0,2,2,0,2,2,0,0,0,2005-07-14 00:00:00
6846e012eb366ee3e425444d,2005,ACSEE,NEWMAN KIHINGA,Kigoma,Kigoma,Mungonya,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",2,8,10,6,18,24,5,27,32,0,4,4,0,0,0,2005-07-14 00:00:00
